city,date,year,month,day,high_temp,avg_temp,low_temp,high_dewpt,avg_dewpt,low_dewpt,high_humidity,avg_humidity,low_humidity,high_hg,avg_hg,low_hg,high_vis,avg_vis,low_vis,high_wind,avg_wind,low_wind,precip,events
Mumbai,23/03/2016,2016,3,23,100,85,70,72,61,46,82,42,15,29.86,29.78,29.71,2,2,1,13,5,NA,0,NA
Mumbai,24/03/2016,2016,3,24,92,83,74,77,73,64,84,68,51,29.92,29.85,29.77,2,2,1,14,6,NA,0,NA
Mumbai,25/03/2016,2016,3,25,90,82,75,77,75,72,89,76,60,29.95,29.89,29.83,3,2,1,14,6,23,0,NA
Mumbai,26/03/2016,2016,3,26,90,82,74,77,74,70,89,72,51,29.95,29.88,29.82,2,2,1,14,5,21,0,NA
Mumbai,27/03/2016,2016,3,27,95,84,74,77,70,63,82,56,27,29.92,29.85,29.77,2,2,1,13,5,21,0,NA
Mumbai,28/03/2016,2016,3,28,95,82,69,77,65,50,84,50,19,29.92,29.86,29.8,3,2,1,14,6,NA,0,NA
Mumbai,29/03/2016,2016,3,29,92,82,72,77,72,57,89,67,25,29.92,29.88,29.83,4,2,1,14,4,20,0,NA
Mumbai,30/03/2016,2016,3,30,93,82,72,75,71,54,90,65,28,29.95,29.89,29.83,4,2,1,14,5,22,0,NA
Mumbai,31/03/2016,2016,3,31,92,82,73,74,72,63,86,68,34,29.95,29.88,29.8,3,2,1,15,6,23,0,NA
Mumbai,1/04/2016,2016,4,1,90,82,74,75,73,66,88,72,37,29.86,29.81,29.74,4,2,1,14,5,21,0,NA
Mumbai,2/04/2016,2016,4,2,89,82,74,77,74,72,87,75,52,29.89,29.83,29.77,2,2,1,16,6,22,0,NA
Mumbai,3/04/2016,2016,4,3,89,82,74,77,74,71,89,73,50,29.92,29.87,29.8,2,2,1,14,6,22,0,NA
Mumbai,4/04/2016,2016,4,4,91,82,74,77,75,71,85,71,52,29.89,29.81,29.71,2,2,1,14,5,21,0,NA
Mumbai,5/04/2016,2016,4,5,89,82,76,77,75,72,85,74,58,29.89,29.81,29.74,3,2,1,14,7,NA,0,NA
Mumbai,6/04/2016,2016,4,6,90,81,72,75,72,64,85,66,42,29.89,29.84,29.77,3,2,1,15,5,NA,0,NA
Mumbai,7/04/2016,2016,4,7,93,84,74,77,68,54,83,58,21,29.89,29.83,29.74,3,2,1,15,6,23,0,NA
Mumbai,8/04/2016,2016,4,8,98,86,75,72,63,50,74,46,16,29.86,29.81,29.74,2,2,1,13,7,21,0,NA
Mumbai,9/04/2016,2016,4,9,95,86,77,75,68,61,79,53,29,29.89,29.81,29.76,4,2,1,13,7,24,0,NA
Mumbai,10/04/2016,2016,4,10,94,84,74,77,71,64,79,59,36,29.92,29.85,29.8,2,2,1,16,7,NA,0,NA
Mumbai,11/04/2016,2016,4,11,96,86,77,75,70,63,79,57,27,29.92,29.85,29.8,4,2,1,14,7,23,0,NA
Mumbai,12/04/2016,2016,4,12,96,86,75,75,71,63,79,58,24,29.86,29.79,29.71,4,2,1,15,7,21,0,NA
Mumbai,13/04/2016,2016,4,13,91,82,74,77,74,72,84,70,53,29.83,29.76,29.68,3,2,1,15,6,23,0,NA
Mumbai,14/04/2016,2016,4,14,91,82,73,75,73,68,86,67,43,29.81,29.76,29.71,2,2,1,14,5,25,0,NA
Mumbai,15/04/2016,2016,4,15,93,82,72,77,73,63,85,66,36,29.83,29.79,29.74,3,2,1,14,6,22,0,NA
Mumbai,16/04/2016,2016,4,16,90,82,74,77,74,70,85,70,46,29.83,29.79,29.74,3,2,1,17,7,22,0,NA
Mumbai,17/04/2016,2016,4,17,91,82,72,77,73,70,84,70,44,29.83,29.79,29.73,4,3,1,14,5,23,0,NA
Mumbai,18/04/2016,2016,4,18,92,84,75,79,75,72,84,69,46,29.83,29.77,29.68,3,2,1,47,8,26,0,NA
Mumbai,19/04/2016,2016,4,19,93,85,77,79,74,68,80,65,46,29.84,29.77,29.71,3,2,1,14,7,21,0,NA
Mumbai,20/04/2016,2016,4,20,92,85,78,77,75,72,84,69,52,29.89,29.83,29.79,2,2,1,14,5,22,0,NA
Mumbai,21/04/2016,2016,4,21,90,84,77,77,75,73,84,73,56,29.87,29.82,29.77,3,2,1,15,6,25,0,NA
Mumbai,22/04/2016,2016,4,22,90,82,75,75,72,68,84,68,44,29.89,29.82,29.77,4,3,1,14,7,NA,0,NA
Mumbai,23/04/2016,2016,4,23,90,84,79,75,73,71,79,68,47,29.83,29.78,29.71,4,3,1,14,7,23,0,NA
Mumbai,24/04/2016,2016,4,24,90,84,77,75,73,70,79,67,46,29.8,29.75,29.71,4,3,1,15,7,22,0,NA
Mumbai,25/04/2016,2016,4,25,92,84,75,73,72,70,79,66,44,29.83,29.76,29.71,4,2,1,13,5,29,0,NA
Mumbai,26/04/2016,2016,4,26,92,82,72,77,74,66,86,68,33,29.86,29.8,29.74,3,2,1,13,5,24,0,NA
Mumbai,27/04/2016,2016,4,27,100,88,77,77,69,53,84,52,12,29.83,29.75,29.68,3,2,1,15,6,21,0,NA
Mumbai,28/04/2016,2016,4,28,97,87,77,77,72,57,74,55,27,29.8,29.73,29.68,3,2,1,15,6,23,0,NA
Mumbai,29/04/2016,2016,4,29,93,86,78,79,76,72,89,71,48,29.83,29.78,29.74,2,2,1,14,6,NA,0,NA
Mumbai,30/04/2016,2016,4,30,93,85,77,79,75,66,84,69,43,29.86,29.8,29.76,4,2,1,15,5,NA,0,NA
Mumbai,1/05/2016,2016,5,1,92,84,77,79,76,70,84,72,48,29.83,29.78,29.71,4,2,1,14,6,21,0,NA
Mumbai,2/05/2016,2016,5,2,93,86,78,79,76,73,84,72,47,29.86,29.79,29.74,3,2,1,14,6,28,0,NA
Mumbai,3/05/2016,2016,5,3,93,84,76,77,76,70,89,71,46,29.83,29.77,29.71,6,3,1,15,5,24,0,NA
Mumbai,4/05/2016,2016,5,4,93,86,78,77,76,73,82,72,49,29.83,29.76,29.71,6,3,1,14,4,21,0,NA
Mumbai,5/05/2016,2016,5,5,92,86,80,77,76,73,79,70,47,29.86,29.79,29.72,6,3,1,14,5,25,0,NA
Mumbai,6/05/2016,2016,5,6,91,84,77,77,75,72,79,68,48,29.84,29.79,29.71,6,3,1,14,6,24,0,NA
Mumbai,7/05/2016,2016,5,7,92,84,77,77,75,72,80,70,45,29.83,29.78,29.71,4,3,1,15,6,21,0,NA
Mumbai,8/05/2016,2016,5,8,92,86,79,77,76,75,79,71,53,29.86,29.81,29.77,3,2,1,90,7,22,0,NA
Mumbai,9/05/2016,2016,5,9,92,86,79,79,76,73,84,71,49,29.86,29.8,29.71,6,3,1,15,6,23,0,NA
Mumbai,10/05/2016,2016,5,10,93,86,79,79,77,72,84,73,46,29.84,29.79,29.71,3,2,1,12,5,NA,0,Thunderstorm
Mumbai,11/05/2016,2016,5,11,92,86,79,79,78,72,84,73,54,29.83,29.79,29.71,3,2,1,14,6,23,0,NA
Mumbai,12/05/2016,2016,5,12,92,86,79,79,78,75,84,74,51,29.8,29.73,29.65,3,2,1,16,7,25,0,NA
Mumbai,13/05/2016,2016,5,13,93,86,79,79,78,76,84,74,51,29.8,29.73,29.68,4,2,1,14,6,23,0,NA
Mumbai,14/05/2016,2016,5,14,93,87,81,79,79,77,79,72,55,29.83,29.77,29.71,5,2,1,17,6,21,0,NA
Mumbai,15/05/2016,2016,5,15,93,86,78,81,79,75,84,73,58,29.83,29.75,29.71,4,3,1,15,6,23,0,NA
Mumbai,16/05/2016,2016,5,16,93,86,80,81,79,77,84,75,57,29.75,29.69,29.62,4,3,1,15,6,21,0,NA
Mumbai,17/05/2016,2016,5,17,93,87,81,81,79,77,84,75,57,29.71,29.63,29.56,2,2,1,15,6,24,0,NA
Mumbai,18/05/2016,2016,5,18,93,88,82,81,79,79,84,75,54,29.65,29.6,29.53,2,2,1,15,7,25,0,NA
Mumbai,19/05/2016,2016,5,19,93,88,83,81,79,77,84,72,54,29.65,29.6,29.56,4,2,1,14,9,28,0,NA
Mumbai,20/05/2016,2016,5,20,94,89,84,81,79,77,79,72,52,29.71,29.65,29.59,3,2,1,14,10,28,0,NA
Mumbai,21/05/2016,2016,5,21,94,89,84,81,79,77,79,71,51,29.77,29.72,29.65,3,2,1,15,11,26,0,NA
Mumbai,22/05/2016,2016,5,22,94,89,84,81,78,76,79,70,49,29.8,29.76,29.71,4,2,1,16,10,29,0,NA
Mumbai,23/05/2016,2016,5,23,95,90,84,81,79,77,79,71,51,29.83,29.78,29.74,4,3,1,14,11,25,0,NA
Mumbai,24/05/2016,2016,5,24,95,90,84,81,78,75,79,70,50,29.8,29.76,29.71,4,3,1,16,10,23,0,NA
Mumbai,25/05/2016,2016,5,25,95,90,84,81,79,76,84,71,48,29.8,29.74,29.68,5,3,1,15,10,23,0,"Rain , Thunderstorm"
Mumbai,26/05/2016,2016,5,26,95,90,84,81,78,76,84,69,50,29.8,29.75,29.71,4,3,1,15,10,24,0,Rain
Mumbai,27/05/2016,2016,5,27,95,89,83,79,78,75,79,69,48,29.83,29.78,29.74,5,2,1,14,8,21,0,NA
Mumbai,28/05/2016,2016,5,28,95,89,83,79,78,75,79,70,50,29.83,29.77,29.71,4,2,1,15,9,24,0,NA
Mumbai,29/05/2016,2016,5,29,95,90,84,79,78,76,79,69,52,29.8,29.75,29.71,6,3,1,15,9,26,0,NA
Mumbai,30/05/2016,2016,5,30,97,90,84,81,78,73,79,68,48,29.77,29.73,29.68,5,3,1,14,9,26,0,NA
Mumbai,31/05/2016,2016,5,31,95,88,81,79,78,75,79,67,47,29.8,29.75,29.7,4,3,1,16,8,25,0,NA
Mumbai,1/06/2016,2016,6,1,95,90,84,79,78,75,75,67,50,29.83,29.76,29.7,4,2,1,51,8,24,0,NA
Mumbai,2/06/2016,2016,6,2,95,90,84,79,77,75,75,63,45,29.8,29.74,29.68,4,3,1,17,9,26,0,NA
Mumbai,3/06/2016,2016,6,3,96,89,82,79,77,73,75,66,45,29.77,29.73,29.65,4,3,1,17,8,28,0,NA
Mumbai,4/06/2016,2016,6,4,94,88,83,81,78,75,79,70,51,29.8,29.72,29.65,4,2,1,15,9,23,0,NA
Mumbai,5/06/2016,2016,6,5,92,86,81,81,78,73,84,71,47,29.8,29.73,29.65,3,2,1,16,10,23,0,Thunderstorm
Mumbai,6/06/2016,2016,6,6,93,88,84,81,78,75,84,71,53,29.78,29.71,29.65,3,2,1,12,7,23,0,Thunderstorm
Mumbai,7/06/2016,2016,6,7,95,89,83,81,79,78,84,73,54,29.75,29.71,29.65,4,2,1,15,8,23,0,NA
Mumbai,8/06/2016,2016,6,8,95,89,83,79,78,75,75,69,48,29.74,29.69,29.62,3,2,1,16,9,21,0,NA
Mumbai,9/06/2016,2016,6,9,95,90,84,79,78,75,75,69,50,29.74,29.69,29.62,3,2,1,15,10,26,0,NA
Mumbai,10/06/2016,2016,6,10,94,89,84,79,79,77,75,70,49,29.75,29.7,29.68,3,2,1,15,9,25,0,NA
Mumbai,11/06/2016,2016,6,11,88,83,78,81,79,77,94,79,66,29.8,29.73,29.68,2,2,1,77,11,23,1.46,"Rain , Thunderstorm"
Mumbai,12/06/2016,2016,6,12,94,88,81,81,80,78,89,75,54,29.77,29.72,29.68,3,2,1,15,9,25,0,Rain
Mumbai,13/06/2016,2016,6,13,94,89,84,81,79,77,84,70,50,29.78,29.74,29.71,3,2,1,17,11,30,0.01,NA
Mumbai,14/06/2016,2016,6,14,95,89,83,81,78,77,84,71,48,29.77,29.72,29.68,2,2,1,17,11,25,0.2,NA
Mumbai,15/06/2016,2016,6,15,93,87,81,81,79,77,89,72,53,29.72,29.68,29.65,2,2,1,128,13,29,0,Rain
Mumbai,16/06/2016,2016,6,16,93,88,83,81,78,76,79,70,53,29.71,29.66,29.62,2,2,1,15,10,26,0,NA
Mumbai,17/06/2016,2016,6,17,94,88,83,79,78,77,79,70,50,29.71,29.67,29.62,2,2,1,16,11,23,0,NA
Mumbai,18/06/2016,2016,6,18,93,85,77,79,77,75,82,69,51,29.74,29.68,29.62,2,2,1,15,11,25,0,"Rain , Hail , Thunderstorm"
Mumbai,19/06/2016,2016,6,19,88,82,77,81,77,73,94,77,62,29.68,29.65,29.59,2,2,1,14,9,23,1.14,Rain
Mumbai,20/06/2016,2016,6,20,84,78,73,79,77,73,95,85,74,29.68,29.61,29.53,3,2,1,10,5,NA,0.08,"Rain , Thunderstorm"
Mumbai,21/06/2016,2016,6,21,89,82,75,81,78,77,100,86,68,29.71,29.6,29.56,4,2,0,14,7,26,1.46,"Rain , Thunderstorm"
Mumbai,22/06/2016,2016,6,22,90,82,75,79,77,75,94,82,62,29.72,29.67,29.62,5,2,1,14,7,23,0.08,Rain
Mumbai,23/06/2016,2016,6,23,88,82,77,81,77,75,94,85,65,29.71,29.67,29.59,4,2,0,16,7,21,1.34,"Rain , Thunderstorm"
Mumbai,24/06/2016,2016,6,24,88,82,75,81,78,77,95,91,79,29.68,29.64,29.59,2,1,0,15,8,23,4.45,"Rain , Thunderstorm"
Mumbai,25/06/2016,2016,6,25,81,78,75,79,77,76,100,91,84,29.74,29.68,29.62,2,1,1,14,8,28,1.61,"Rain , Thunderstorm"
Mumbai,26/06/2016,2016,6,26,85,80,74,79,77,75,100,91,73,29.74,29.67,29.62,2,1,1,14,8,25,1.22,"Rain , Thunderstorm"
Mumbai,27/06/2016,2016,6,27,85,80,75,81,78,75,98,91,83,29.65,29.61,29.56,2,1,0,14,9,23,2.8,Rain
Mumbai,28/06/2016,2016,6,28,84,80,76,81,79,77,100,93,84,29.67,29.6,29.56,1,1,0,15,6,25,3.03,Rain
Mumbai,29/06/2016,2016,6,29,82,78,73,79,76,75,100,92,79,29.69,29.64,29.59,2,1,1,15,7,26,0.51,Rain
Mumbai,30/06/2016,2016,6,30,88,82,76,81,77,75,96,89,72,29.68,29.64,29.59,2,1,0,15,8,38,2.64,Rain
Mumbai,1/07/2016,2016,7,1,84,79,74,82,79,75,100,93,83,29.65,29.59,29.53,1,1,0,15,7,26,2.87,"Rain , Thunderstorm"
Mumbai,2/07/2016,2016,7,2,82,79,76,81,79,77,100,93,85,29.63,29.58,29.53,2,1,0,20,11,31,3.43,"Rain , Thunderstorm"
Mumbai,3/07/2016,2016,7,3,84,80,76,81,79,77,100,90,84,29.65,29.6,29.53,2,1,1,18,12,30,0.83,Rain
Mumbai,4/07/2016,2016,7,4,86,81,76,84,79,75,95,90,84,29.68,29.64,29.59,2,1,0,14,9,25,1.26,Rain
Mumbai,5/07/2016,2016,7,5,87,81,75,81,78,73,96,88,70,29.71,29.64,29.59,2,2,1,21,7,34,0.35,Rain
Mumbai,6/07/2016,2016,7,6,87,81,75,81,78,75,100,85,68,29.71,29.65,29.59,2,2,1,16,7,21,0.31,Rain
Mumbai,7/07/2016,2016,7,7,85,82,78,81,78,75,89,82,71,29.72,29.68,29.65,2,2,1,14,10,21,0.04,Rain
Mumbai,8/07/2016,2016,7,8,84,82,80,81,78,75,94,84,73,29.71,29.66,29.62,2,2,1,16,11,25,0.39,Rain
Mumbai,9/07/2016,2016,7,9,84,80,77,79,78,75,89,83,72,29.65,29.61,29.56,2,2,1,16,12,28,0.03,Rain
Mumbai,10/07/2016,2016,7,10,84,82,80,79,78,76,94,83,72,29.63,29.59,29.56,2,2,1,26,13,38,0.12,Rain
Mumbai,11/07/2016,2016,7,11,84,82,79,79,78,76,89,86,77,29.65,29.59,29.56,2,2,1,22,14,29,0.2,Rain
Mumbai,12/07/2016,2016,7,12,85,81,77,81,79,76,89,85,76,29.65,29.61,29.56,2,2,1,17,10,28,0.12,Rain
Mumbai,13/07/2016,2016,7,13,87,81,75,81,78,75,100,84,70,29.68,29.63,29.59,2,2,1,17,11,28,0.31,Rain
Mumbai,14/07/2016,2016,7,14,86,82,77,79,78,76,94,89,67,29.71,29.65,29.62,3,2,1,16,9,28,0.35,Rain
Mumbai,15/07/2016,2016,7,15,88,82,75,81,78,75,94,86,64,29.71,29.68,29.65,3,2,1,15,7,28,0.08,Rain
Mumbai,16/07/2016,2016,7,16,88,83,78,81,77,72,89,82,66,29.75,29.69,29.65,3,2,1,15,9,26,0.08,Rain
Mumbai,17/07/2016,2016,7,17,89,82,75,80,77,75,95,86,61,29.81,29.75,29.7,3,2,1,15,7,28,0.55,Rain
Mumbai,18/07/2016,2016,7,18,86,80,75,79,77,75,94,87,71,29.83,29.78,29.74,3,2,1,15,8,26,1.34,Rain
Mumbai,19/07/2016,2016,7,19,80,77,74,79,77,75,100,92,84,29.81,29.77,29.74,2,1,0,16,8,28,2.52,Rain
Mumbai,20/07/2016,2016,7,20,86,80,75,79,77,75,94,84,73,29.78,29.74,29.68,2,2,1,15,9,22,0.39,Rain
Mumbai,21/07/2016,2016,7,21,82,78,74,78,76,72,100,90,78,29.75,29.71,29.65,2,2,1,14,4,20,0.51,Rain
Mumbai,22/07/2016,2016,7,22,85,80,74,79,77,75,94,87,71,29.71,29.67,29.62,2,2,1,15,6,23,0.2,Rain
Mumbai,23/07/2016,2016,7,23,89,82,74,81,77,75,94,86,65,29.7,29.65,29.59,2,2,1,17,6,NA,0.24,Rain
Mumbai,24/07/2016,2016,7,24,88,82,75,79,77,75,94,85,68,29.71,29.65,29.59,2,2,1,15,5,26,0.02,Rain
Mumbai,25/07/2016,2016,7,25,84,80,76,79,78,75,94,86,71,29.73,29.67,29.62,3,2,1,12,5,21,0,Rain
Mumbai,26/07/2016,2016,7,26,82,80,77,79,76,75,100,89,84,29.74,29.69,29.65,2,2,1,12,5,NA,2.64,Rain
Mumbai,27/07/2016,2016,7,27,82,78,74,77,76,73,94,90,74,29.76,29.72,29.68,2,2,1,13,5,NA,0.12,Rain
Mumbai,28/07/2016,2016,7,28,86,80,73,78,76,73,100,89,68,29.78,29.73,29.65,2,2,1,12,5,23,1.14,"Rain , Thunderstorm"
Mumbai,29/07/2016,2016,7,29,82,77,72,79,76,74,100,94,79,29.77,29.71,29.65,2,1,1,10,4,20,2.36,Rain
Mumbai,30/07/2016,2016,7,30,84,78,73,79,77,75,100,89,77,29.74,29.69,29.65,4,2,1,14,7,23,0.28,"Rain , Thunderstorm"
Mumbai,31/07/2016,2016,7,31,80,78,77,79,77,75,100,92,82,29.77,29.71,29.68,2,1,1,15,9,21,4.17,Rain
Mumbai,1/08/2016,2016,8,1,82,78,73,79,77,75,100,91,79,29.74,29.68,29.62,2,1,1,22,12,38,0.98,Rain
Mumbai,2/08/2016,2016,8,2,82,79,76,79,77,75,94,86,82,29.68,29.59,29.53,2,2,1,21,14,30,0.43,Rain
Mumbai,3/08/2016,2016,8,3,84,80,77,79,77,75,100,85,75,29.63,29.58,29.53,2,2,1,21,12,29,0.47,Rain
Mumbai,4/08/2016,2016,8,4,88,82,76,79,78,76,94,84,65,29.67,29.61,29.56,2,2,1,18,13,28,0.04,Rain
Mumbai,5/08/2016,2016,8,5,82,78,75,81,78,75,100,91,80,29.66,29.6,29.56,2,1,0,20,11,31,5.28,Rain
Mumbai,6/08/2016,2016,8,6,83,80,76,79,77,75,94,87,79,29.68,29.64,29.59,2,2,1,23,13,34,0.43,Rain
Mumbai,7/08/2016,2016,8,7,87,82,77,79,77,75,89,81,66,29.72,29.67,29.62,4,2,1,16,12,26,0.08,Rain
Mumbai,8/08/2016,2016,8,8,87,82,77,79,77,76,89,82,68,29.74,29.7,29.65,4,2,1,18,12,30,0.08,Rain
Mumbai,9/08/2016,2016,8,9,87,82,78,79,77,75,94,82,65,29.74,29.7,29.65,4,2,1,18,12,30,0.08,Rain
Mumbai,10/08/2016,2016,8,10,87,82,76,79,77,75,94,82,68,29.75,29.71,29.65,3,2,0,21,13,33,0.03,Rain
Mumbai,11/08/2016,2016,8,11,86,81,76,79,77,75,94,84,65,29.8,29.76,29.71,4,2,1,16,10,28,0.08,Rain
Mumbai,12/08/2016,2016,8,12,87,82,77,79,77,75,94,83,69,29.81,29.77,29.74,2,2,1,18,11,23,0.04,Rain
Mumbai,13/08/2016,2016,8,13,87,82,78,79,77,75,94,81,68,29.79,29.74,29.71,3,2,1,18,11,28,0,Rain
Mumbai,14/08/2016,2016,8,14,86,82,78,79,77,75,89,81,65,29.78,29.73,29.68,2,2,1,20,12,26,0.12,Rain
Mumbai,15/08/2016,2016,8,15,87,82,78,79,77,75,89,80,63,29.77,29.73,29.71,2,2,1,17,12,24,0.08,Rain
Mumbai,16/08/2016,2016,8,16,87,83,79,79,76,75,84,78,60,29.74,29.71,29.68,2,2,1,18,12,24,0,Rain
Mumbai,17/08/2016,2016,8,17,89,84,78,77,76,73,89,79,61,29.72,29.67,29.62,2,2,1,16,11,26,0.28,Rain
Mumbai,18/08/2016,2016,8,18,88,82,75,79,77,75,89,80,57,29.72,29.67,29.62,2,2,1,14,9,25,0,Rain
Mumbai,19/08/2016,2016,8,19,88,83,78,79,76,75,89,79,63,29.75,29.69,29.65,2,2,1,15,10,23,0.02,Rain
Mumbai,20/08/2016,2016,8,20,88,82,77,79,77,75,84,79,68,29.73,29.68,29.62,2,2,1,15,9,23,0.04,Rain
Mumbai,21/08/2016,2016,8,21,88,83,78,79,77,75,84,80,67,29.74,29.69,29.65,2,2,1,14,10,24,0.02,Rain
Mumbai,22/08/2016,2016,8,22,86,82,78,79,77,68,89,83,62,29.75,29.71,29.68,2,2,1,14,10,23,0.31,Rain
Mumbai,23/08/2016,2016,8,23,85,80,74,79,77,75,94,86,72,29.74,29.7,29.65,2,2,1,16,9,NA,0.31,Rain
Mumbai,24/08/2016,2016,8,24,87,82,76,79,77,75,94,84,65,29.74,29.69,29.65,2,2,1,18,10,22,0.2,Rain
Mumbai,25/08/2016,2016,8,25,89,82,76,77,76,73,89,77,60,29.77,29.73,29.71,3,2,1,15,9,20,0,Rain
Mumbai,26/08/2016,2016,8,26,82,78,75,77,76,75,100,89,73,29.77,29.73,29.68,2,2,1,10,6,22,0.63,Rain
Mumbai,27/08/2016,2016,8,27,80,78,75,77,77,75,100,95,89,29.79,29.72,29.65,1,1,1,9,4,21,0.79,Rain
Mumbai,28/08/2016,2016,8,28,82,78,74,81,77,75,100,92,79,29.77,29.72,29.68,2,1,0,14,6,NA,1.57,Rain
Mumbai,29/08/2016,2016,8,29,87,82,77,79,77,75,94,84,68,29.77,29.72,29.65,2,2,1,16,7,24,0.04,Rain
Mumbai,30/08/2016,2016,8,30,85,81,77,79,77,75,89,85,70,29.74,29.69,29.65,2,2,1,15,7,NA,0.08,Rain
Mumbai,31/08/2016,2016,8,31,88,82,77,77,76,75,89,81,63,29.77,29.7,29.65,5,2,1,15,7,NA,0.01,Rain
Mumbai,1/09/2016,2016,9,1,88,82,77,79,76,73,94,79,59,29.77,29.73,29.68,4,2,1,16,8,24,0.16,Rain
Mumbai,2/09/2016,2016,9,2,86,82,77,77,76,73,95,83,66,29.78,29.74,29.7,4,2,1,20,8,29,0.71,Rain
Mumbai,3/09/2016,2016,9,3,87,80,74,78,76,73,95,83,61,29.8,29.75,29.71,3,2,1,14,6,22,0.03,Rain
Mumbai,4/09/2016,2016,9,4,88,82,75,77,75,73,94,75,57,29.86,29.82,29.76,4,2,1,16,7,28,0,Rain
Mumbai,5/09/2016,2016,9,5,88,82,77,75,74,73,84,72,57,29.89,29.85,29.8,3,2,1,14,9,24,0,NA
Mumbai,6/09/2016,2016,9,6,88,82,77,75,74,72,79,72,56,29.9,29.85,29.8,3,2,1,15,8,23,0,NA
Mumbai,7/09/2016,2016,9,7,88,82,77,75,74,72,89,75,56,29.86,29.82,29.77,2,2,1,17,9,26,0.2,Rain
Mumbai,8/09/2016,2016,9,8,88,82,75,77,74,73,91,76,57,29.87,29.82,29.77,2,2,1,14,5,NA,0,Rain
Mumbai,9/09/2016,2016,9,9,88,82,75,76,75,72,94,80,57,29.9,29.85,29.8,3,2,1,14,6,NA,1.06,Rain
Mumbai,10/09/2016,2016,9,10,87,80,72,78,75,72,94,80,61,29.89,29.83,29.77,2,2,1,15,5,NA,0,Rain
Mumbai,11/09/2016,2016,9,11,88,82,75,78,75,70,94,79,58,29.86,29.79,29.74,3,2,1,12,5,NA,0.08,Rain
Mumbai,12/09/2016,2016,9,12,89,82,74,77,75,73,89,78,60,29.82,29.77,29.71,3,2,1,12,5,NA,0,Rain
Mumbai,13/09/2016,2016,9,13,86,80,74,77,76,73,89,80,64,29.83,29.78,29.74,3,2,1,13,5,NA,0.04,Rain
Mumbai,14/09/2016,2016,9,14,88,82,75,77,76,75,89,77,61,29.83,29.77,29.71,3,2,1,13,5,NA,0,Rain
Mumbai,15/09/2016,2016,9,15,80,78,77,79,77,75,100,90,74,29.8,29.74,29.68,2,1,0,13,6,NA,3.15,"Rain , Thunderstorm"
Mumbai,16/09/2016,2016,9,16,84,79,74,79,77,74,94,89,83,29.74,29.68,29.62,2,1,1,8,5,NA,0.35,Rain
Mumbai,17/09/2016,2016,9,17,84,78,73,79,77,74,100,91,79,29.69,29.64,29.59,2,1,1,14,7,25,1.54,"Rain , Thunderstorm"
Mumbai,18/09/2016,2016,9,18,80,77,74,79,77,75,100,93,84,29.78,29.68,29.62,2,1,0,23,8,28,1.38,Rain
Mumbai,19/09/2016,2016,9,19,85,79,73,77,76,75,100,87,74,29.83,29.77,29.71,2,2,1,14,8,20,0.87,Rain
Mumbai,20/09/2016,2016,9,20,82,78,73,77,76,73,100,94,83,29.83,29.78,29.74,2,1,0,14,6,23,5.16,Rain
Mumbai,21/09/2016,2016,9,21,80,76,71,77,76,75,100,94,89,29.83,29.77,29.71,2,1,0,15,6,NA,2.68,"Rain , Thunderstorm"
Mumbai,22/09/2016,2016,9,22,83,78,73,79,77,73,100,89,79,29.83,29.77,29.71,2,2,1,13,8,NA,1.18,"Rain , Thunderstorm"
Mumbai,23/09/2016,2016,9,23,82,78,75,81,79,75,100,92,84,29.77,29.71,29.65,2,1,0,14,8,NA,3.58,"Rain , Thunderstorm"
Mumbai,24/09/2016,2016,9,24,84,78,73,79,77,73,100,87,74,29.74,29.68,29.62,2,2,1,12,7,23,0.04,"Rain , Thunderstorm"
Mumbai,25/09/2016,2016,9,25,85,80,74,79,76,73,94,84,66,29.77,29.72,29.65,3,2,1,13,7,NA,0.28,"Rain , Thunderstorm"
Mumbai,26/09/2016,2016,9,26,87,82,76,79,76,74,89,79,61,29.83,29.78,29.73,4,2,1,14,6,NA,0,NA
Mumbai,27/09/2016,2016,9,27,85,81,77,79,77,76,94,83,68,29.86,29.8,29.74,2,2,1,13,7,21,0.08,Rain
Mumbai,28/09/2016,2016,9,28,87,81,75,79,77,75,94,81,68,29.83,29.79,29.74,2,2,1,15,6,25,0,NA
Mumbai,29/09/2016,2016,9,29,88,82,75,77,75,72,89,76,57,29.83,29.77,29.71,4,2,1,15,6,NA,0,Rain
Mumbai,30/09/2016,2016,9,30,87,80,72,75,74,72,89,76,59,29.83,29.75,29.68,4,2,1,15,5,21,0,NA
Mumbai,1/10/2016,2016,10,1,82,79,76,79,75,73,100,86,76,29.8,29.75,29.71,2,2,1,12,6,NA,0.31,Rain
Mumbai,2/10/2016,2016,10,2,80,76,73,77,76,73,100,95,89,29.86,29.78,29.74,2,1,1,12,6,NA,0.08,"Rain , Thunderstorm"
Mumbai,3/10/2016,2016,10,3,81,77,73,79,76,73,95,92,83,29.8,29.75,29.68,2,2,1,9,5,NA,0,"Rain , Thunderstorm"
Mumbai,4/10/2016,2016,10,4,79,76,74,79,76,73,100,93,83,29.8,29.76,29.71,2,2,1,13,7,21,1.46,Rain
Mumbai,5/10/2016,2016,10,5,83,78,72,77,76,72,100,89,78,29.83,29.79,29.74,2,2,1,15,6,21,0.59,Rain
Mumbai,6/10/2016,2016,10,6,87,80,73,77,76,73,100,86,65,29.86,29.8,29.74,2,2,1,14,6,NA,0.02,Rain
